
**************************************************************************
P=8 S=10 chain_strength=18000.0

**************************************************************************
P=8 S=10 chain_strength=18000.0

**************************************************************************
P=8 S=10 chain_strength=18000.0
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: 0, 5: 0, 6: 1, 7: 1, 8: 0, 9: -1, 10: 0, 11: -1, 12: 0, 13: -1, 14: 0, 15: 0, 16: 0, 17: 1}, ENERGY: [11588.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 1, 6: 0, 7: 1, 8: -1, 9: 1, 10: 0, 11: 0, 12: 0, 13: -1, 14: 1, 15: 0, 16: 0, 17: -1}, ENERGY: [-1362.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: 0, 5: 0, 6: 0, 7: 0, 8: -1, 9: 1, 10: 1, 11: -1, 12: 0, 13: -1, 14: 1, 15: 0, 16: -1, 17: 1}, ENERGY: [13400.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: 0, 4: -1, 5: 1, 6: 1, 7: 0, 8: 0, 9: -1, 10: -1, 11: -1, 12: -1, 13: -1, 14: 0, 15: -1, 16: -1, 17: -1}, ENERGY: [6179.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 0, 7: 1, 8: -1, 9: 1, 10: -1, 11: -1, 12: 0, 13: -1, 14: 0, 15: 0, 16: -1, 17: 1}, ENERGY: [5638.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 1, 6: 1, 7: 1, 8: -1, 9: 1, 10: -1, 11: -1, 12: 0, 13: -1, 14: -1, 15: 1, 16: 1, 17: 0}, ENERGY: [1750.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: -1, 3: 1, 4: -1, 5: 0, 6: 0, 7: -1, 8: -1, 9: -1, 10: 1, 11: 0, 12: -1, 13: -1, 14: 0, 15: -1, 16: -1, 17: 0}, ENERGY: [11505.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: 1, 4: -1, 5: 1, 6: 1, 7: -1, 8: -1, 9: 0, 10: 0, 11: -1, 12: 0, 13: -1, 14: -1, 15: -1, 16: -1, 17: 0}, ENERGY: [-240.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: 0, 4: -1, 5: 1, 6: 1, 7: -1, 8: -1, 9: 0, 10: -1, 11: 1, 12: 1, 13: 0, 14: -1, 15: 0, 16: -1, 17: -1}, ENERGY: [3799.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 1, 2: -1, 3: -1, 4: 1, 5: -1, 6: 0, 7: 0, 8: -1, 9: 0, 10: 0, 11: 0, 12: 0, 13: -1, 14: 0, 15: 0, 16: 0, 17: 0}, ENERGY: [16434.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 1, 7: 0, 8: -1, 9: 1, 10: 0, 11: 1, 12: 1, 13: 0, 14: 0, 15: -1, 16: 0, 17: 0}, ENERGY: [12446.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: 0, 4: 0, 5: 1, 6: 1, 7: 0, 8: -1, 9: 1, 10: 0, 11: -1, 12: 0, 13: 0, 14: -1, 15: 0, 16: -1, 17: 0}, ENERGY: [8719.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: 0, 5: 0, 6: 1, 7: 1, 8: -1, 9: 0, 10: -1, 11: 0, 12: 0, 13: -1, 14: -1, 15: 0, 16: 1, 17: 1}, ENERGY: [6469.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: 0, 3: -1, 4: 0, 5: 1, 6: -1, 7: 1, 8: -1, 9: 1, 10: 0, 11: 1, 12: 0, 13: -1, 14: 0, 15: 1, 16: 0, 17: -1}, ENERGY: [10001.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 1, 6: 0, 7: 0, 8: -1, 9: 1, 10: 0, 11: -1, 12: 0, 13: -1, 14: 1, 15: -1, 16: 1, 17: -1}, ENERGY: [6946.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 1, 4: 0, 5: 1, 6: 0, 7: -1, 8: -1, 9: 0, 10: -1, 11: -1, 12: 0, 13: -1, 14: 0, 15: 0, 16: 0, 17: -1}, ENERGY: [5610.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: 1, 4: 1, 5: 1, 6: 0, 7: 0, 8: -1, 9: 0, 10: 0, 11: -1, 12: -1, 13: -1, 14: -1, 15: 0, 16: 1, 17: -1}, ENERGY: [7120.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 1, 7: 0, 8: -1, 9: 0, 10: 1, 11: -1, 12: 1, 13: -1, 14: 0, 15: -1, 16: 0, 17: 1}, ENERGY: [7634.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: 1, 4: 0, 5: 1, 6: 0, 7: -1, 8: -1, 9: 1, 10: -1, 11: -1, 12: 0, 13: -1, 14: -1, 15: 1, 16: 1, 17: 1}, ENERGY: [7412.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 1, 6: 1, 7: 0, 8: -1, 9: 1, 10: 0, 11: -1, 12: 0, 13: -1, 14: -1, 15: 0, 16: 0, 17: 1}, ENERGY: [10338.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: -1, 4: 1, 5: -1, 6: 1, 7: 1, 8: -1, 9: 1, 10: 1, 11: -1, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0}, ENERGY: [1325.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 1, 5: 1, 6: 1, 7: 0, 8: -1, 9: 1, 10: 0, 11: 0, 12: 1, 13: 0, 14: 0, 15: 0, 16: -1, 17: -1}, ENERGY: [8094.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: -1, 4: 1, 5: -1, 6: 1, 7: 1, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: -1, 16: -1, 17: 0}, ENERGY: [5837.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: 0, 4: -1, 5: -1, 6: 1, 7: -1, 8: -1, 9: 0, 10: 0, 11: 0, 12: 0, 13: -1, 14: -1, 15: 0, 16: 0, 17: 0}, ENERGY: [10458.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: 0, 3: -1, 4: -1, 5: 1, 6: -1, 7: 1, 8: -1, 9: 1, 10: 0, 11: -1, 12: 0, 13: -1, 14: 0, 15: 0, 16: 0, 17: -1}, ENERGY: [10959.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: 0, 5: -1, 6: 1, 7: 0, 8: -1, 9: 1, 10: -1, 11: -1, 12: 1, 13: -1, 14: 0, 15: 0, 16: -1, 17: 0}, ENERGY: [8733.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: 0, 6: 1, 7: 1, 8: 0, 9: -1, 10: -1, 11: 0, 12: -1, 13: -1, 14: 0, 15: -1, 16: 1, 17: 0}, ENERGY: [5677.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 0, 6: 0, 7: 1, 8: -1, 9: 1, 10: 1, 11: 0, 12: 1, 13: 0, 14: -1, 15: 1, 16: 0, 17: -1}, ENERGY: [13062.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 1, 7: 1, 8: -1, 9: 0, 10: 1, 11: 0, 12: 0, 13: 0, 14: -1, 15: -1, 16: -1, 17: -1}, ENERGY: [9536.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: 0, 4: -1, 5: 1, 6: 1, 7: 0, 8: -1, 9: -1, 10: 1, 11: -1, 12: 0, 13: -1, 14: -1, 15: -1, 16: 1, 17: 0}, ENERGY: [6814.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 0, 3: -1, 4: 1, 5: 1, 6: 0, 7: 0, 8: 0, 9: -1, 10: 0, 11: 1, 12: 0, 13: -1, 14: 0, 15: 0, 16: 0, 17: 0}, ENERGY: [14042.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 1, 2: -1, 3: 0, 4: -1, 5: 0, 6: 1, 7: -1, 8: -1, 9: -1, 10: 0, 11: 1, 12: 1, 13: -1, 14: 0, 15: 0, 16: -1, 17: -1}, ENERGY: [5569.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 1, 6: 1, 7: 1, 8: -1, 9: 1, 10: -1, 11: -1, 12: 1, 13: -1, 14: 0, 15: -1, 16: 0, 17: 0}, ENERGY: [3470.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: 0, 3: -1, 4: 1, 5: 0, 6: -1, 7: 1, 8: -1, 9: 0, 10: 0, 11: 0, 12: 1, 13: -1, 14: 1, 15: -1, 16: -1, 17: -1}, ENERGY: [13205.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 0, 6: 1, 7: 0, 8: -1, 9: 1, 10: -1, 11: 0, 12: 1, 13: 0, 14: -1, 15: -1, 16: 0, 17: 0}, ENERGY: [8854.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 1, 6: 1, 7: 1, 8: -1, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0, 14: -1, 15: 0, 16: -1, 17: 0}, ENERGY: [598.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: -1, 6: 0, 7: 1, 8: -1, 9: 1, 10: -1, 11: -1, 12: -1, 13: -1, 14: 0, 15: 1, 16: -1, 17: -1}, ENERGY: [8345.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: 1, 3: -1, 4: 0, 5: -1, 6: -1, 7: 1, 8: 0, 9: -1, 10: -1, 11: 1, 12: 0, 13: -1, 14: 0, 15: -1, 16: 0, 17: -1}, ENERGY: [5227.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 1, 2: -1, 3: -1, 4: 0, 5: 0, 6: 1, 7: 1, 8: -1, 9: -1, 10: 1, 11: 0, 12: 0, 13: -1, 14: 0, 15: 0, 16: 0, 17: 0}, ENERGY: [488.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: 0, 3: -1, 4: 0, 5: 1, 6: -1, 7: 1, 8: -1, 9: 0, 10: 1, 11: -1, 12: -1, 13: -1, 14: -1, 15: 0, 16: -1, 17: 1}, ENERGY: [7466.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: 0, 6: 0, 7: 0, 8: -1, 9: 1, 10: -1, 11: 1, 12: -1, 13: -1, 14: 1, 15: -1, 16: 1, 17: -1}, ENERGY: [7913.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 0, 9: 0, 10: -1, 11: -1, 12: 0, 13: 0, 14: -1, 15: -1, 16: 0, 17: 0}, ENERGY: [10202.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 1, 7: 1, 8: 0, 9: -1, 10: 0, 11: 1, 12: 1, 13: -1, 14: 1, 15: 0, 16: 0, 17: 0}, ENERGY: [8138.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: -1, 6: 0, 7: 1, 8: -1, 9: 1, 10: 0, 11: 0, 12: 0, 13: -1, 14: 1, 15: -1, 16: -1, 17: 0}, ENERGY: [3929.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: 0, 4: 0, 5: 1, 6: 1, 7: 0, 8: -1, 9: 1, 10: -1, 11: 0, 12: 1, 13: -1, 14: 0, 15: 0, 16: 0, 17: 0}, ENERGY: [10535.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: 0, 5: 0, 6: 0, 7: 1, 8: -1, 9: 0, 10: -1, 11: 0, 12: 1, 13: -1, 14: -1, 15: 0, 16: 1, 17: 1}, ENERGY: [11437.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 0, 7: 1, 8: -1, 9: 0, 10: 1, 11: 1, 12: 1, 13: 0, 14: -1, 15: 0, 16: 0, 17: 1}, ENERGY: [15410.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 1, 7: 1, 8: -1, 9: 1, 10: 1, 11: 0, 12: 0, 13: -1, 14: 1, 15: 0, 16: 0, 17: 0}, ENERGY: [4466.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 0, 7: 0, 8: -1, 9: 1, 10: 1, 11: -1, 12: 0, 13: -1, 14: 1, 15: 0, 16: 0, 17: 0}, ENERGY: [9708.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 1, 2: -1, 3: -1, 4: 1, 5: 0, 6: 1, 7: 0, 8: -1, 9: 0, 10: 0, 11: 1, 12: 1, 13: 0, 14: -1, 15: 1, 16: -1, 17: 0}, ENERGY: [10832.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 1, 4: 0, 5: 1, 6: 0, 7: -1, 8: -1, 9: -1, 10: 0, 11: 0, 12: 0, 13: -1, 14: -1, 15: 0, 16: 0, 17: 1}, ENERGY: [9434.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 0, 4: 0, 5: 0, 6: 1, 7: 1, 8: -1, 9: 0, 10: -1, 11: 1, 12: 1, 13: -1, 14: -1, 15: 0, 16: 0, 17: 0}, ENERGY: [9517.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: -1, 4: 1, 5: -1, 6: 1, 7: 1, 8: 0, 9: 0, 10: -1, 11: 0, 12: 0, 13: 0, 14: -1, 15: -1, 16: 1, 17: 0}, ENERGY: [9549.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: 1, 3: -1, 4: -1, 5: 0, 6: -1, 7: 0, 8: 0, 9: -1, 10: 1, 11: 0, 12: 0, 13: -1, 14: -1, 15: 0, 16: 0, 17: 0}, ENERGY: [13616.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: 1, 4: 1, 5: 0, 6: 1, 7: -1, 8: -1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: -1, 16: 0, 17: -1}, ENERGY: [-2773.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: 0, 4: 1, 5: 1, 6: 0, 7: -1, 8: -1, 9: 0, 10: 0, 11: 0, 12: 1, 13: -1, 14: 0, 15: 0, 16: 0, 17: 1}, ENERGY: [11105.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: 0, 4: -1, 5: 0, 6: 1, 7: -1, 8: -1, 9: 0, 10: -1, 11: 1, 12: 0, 13: -1, 14: 0, 15: 0, 16: -1, 17: -1}, ENERGY: [7134.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 1, 5: 1, 6: 1, 7: 0, 8: -1, 9: 1, 10: 0, 11: 1, 12: 1, 13: 0, 14: -1, 15: 0, 16: -1, 17: 1}, ENERGY: [10222.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 1, 5: 1, 6: 1, 7: 0, 8: 0, 9: 0, 10: -1, 11: 1, 12: 1, 13: 0, 14: 0, 15: -1, 16: 0, 17: -1}, ENERGY: [9502.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: -1, 4: 0, 5: 1, 6: 1, 7: 0, 8: -1, 9: 0, 10: 1, 11: 1, 12: 1, 13: 0, 14: -1, 15: 0, 16: 1, 17: 0}, ENERGY: [14793.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: 1, 3: -1, 4: -1, 5: 1, 6: -1, 7: 1, 8: -1, 9: 0, 10: 1, 11: 0, 12: 1, 13: -1, 14: 0, 15: -1, 16: -1, 17: -1}, ENERGY: [5480.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: 0, 6: 1, 7: 1, 8: -1, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0, 14: -1, 15: -1, 16: -1, 17: 0}, ENERGY: [3557.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 1, 2: -1, 3: -1, 4: -1, 5: 0, 6: 1, 7: 1, 8: -1, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0, 14: -1, 15: -1, 16: -1, 17: 1}, ENERGY: [10546.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: 1, 4: 0, 5: 1, 6: 0, 7: -1, 8: -1, 9: 1, 10: -1, 11: 0, 12: -1, 13: 0, 14: -1, 15: -1, 16: -1, 17: 0}, ENERGY: [8452.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: -1, 10: 0, 11: 0, 12: 1, 13: -1, 14: 1, 15: 1, 16: -1, 17: 0}, ENERGY: [11860.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: 1, 6: 1, 7: 1, 8: -1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: -1, 15: 0, 16: -1, 17: 0}, ENERGY: [961.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: 0, 3: -1, 4: -1, 5: 1, 6: -1, 7: 1, 8: 0, 9: -1, 10: -1, 11: -1, 12: 1, 13: -1, 14: -1, 15: 1, 16: -1, 17: -1}, ENERGY: [9346.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: -1, 4: 1, 5: 1, 6: 1, 7: 1, 8: -1, 9: 1, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: -1, 16: 0, 17: -1}, ENERGY: [2701.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: -1, 3: -1, 4: -1, 5: -1, 6: 1, 7: 0, 8: 0, 9: -1, 10: 0, 11: 1, 12: 1, 13: -1, 14: 1, 15: 0, 16: -1, 17: 1}, ENERGY: [12823.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 1, 2: -1, 3: -1, 4: 1, 5: -1, 6: 1, 7: 0, 8: 0, 9: -1, 10: 0, 11: 1, 12: 1, 13: 0, 14: -1, 15: 1, 16: 0, 17: 0}, ENERGY: [7396.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: 1, 5: 0, 6: 1, 7: 1, 8: -1, 9: 1, 10: -1, 11: 0, 12: 1, 13: -1, 14: 0, 15: 0, 16: 0, 17: 0}, ENERGY: [6172.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: -1, 3: -1, 4: 0, 5: 0, 6: 1, 7: 0, 8: -1, 9: 1, 10: -1, 11: 0, 12: 1, 13: 0, 14: -1, 15: 0, 16: -1, 17: -1}, ENERGY: [12907.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: -1, 5: 1, 6: 1, 7: 1, 8: -1, 9: 1, 10: 0, 11: 0, 12: 1, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0}, ENERGY: [1128.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 1, 3: -1, 4: 0, 5: 1, 6: -1, 7: 1, 8: 0, 9: 0, 10: -1, 11: 1, 12: 0, 13: -1, 14: 0, 15: -1, 16: 0, 17: -1}, ENERGY: [6738.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: -1, 5: 0, 6: 0, 7: 1, 8: 0, 9: 0, 10: -1, 11: 0, 12: 0, 13: -1, 14: 0, 15: 1, 16: 1, 17: 0}, ENERGY: [13940.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: 0, 3: 0, 4: 1, 5: 1, 6: -1, 7: 0, 8: -1, 9: 1, 10: -1, 11: -1, 12: 0, 13: -1, 14: 0, 15: -1, 16: 0, 17: 0}, ENERGY: [10478.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 0, 7: 0, 8: -1, 9: 1, 10: 0, 11: 1, 12: 0, 13: 0, 14: 0, 15: -1, 16: 0, 17: 0}, ENERGY: [18566.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: 0, 3: -1, 4: -1, 5: -1, 6: 0, 7: 1, 8: -1, 9: 1, 10: -1, 11: 0, 12: -1, 13: -1, 14: -1, 15: 0, 16: 0, 17: -1}, ENERGY: [6309.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0, 9: -1, 10: 0, 11: 0, 12: -1, 13: -1, 14: 0, 15: 0, 16: -1, 17: 0}, ENERGY: [8005.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: 1, 4: 1, 5: 1, 6: 0, 7: -1, 8: -1, 9: -1, 10: 1, 11: 0, 12: 0, 13: 0, 14: -1, 15: 0, 16: 0, 17: 0}, ENERGY: [3300.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 1, 5: 1, 6: 0, 7: 1, 8: -1, 9: 1, 10: 1, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: -1, 17: 0}, ENERGY: [4458.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: 1, 3: -1, 4: 1, 5: 1, 6: -1, 7: 0, 8: 0, 9: -1, 10: 0, 11: 0, 12: 1, 13: -1, 14: -1, 15: 0, 16: 0, 17: 1}, ENERGY: [10097.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 1, 7: 1, 8: -1, 9: 1, 10: 1, 11: 1, 12: -1, 13: 0, 14: 0, 15: -1, 16: 0, 17: 0}, ENERGY: [4826.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 0, 6: 0, 7: 1, 8: -1, 9: 1, 10: 0, 11: 0, 12: -1, 13: -1, 14: 0, 15: 0, 16: 1, 17: -1}, ENERGY: [6362.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: 0, 6: 1, 7: 1, 8: 0, 9: 0, 10: -1, 11: -1, 12: 0, 13: -1, 14: -1, 15: 1, 16: 0, 17: 0}, ENERGY: [4005.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: 0, 3: -1, 4: -1, 5: -1, 6: 0, 7: 1, 8: 0, 9: -1, 10: -1, 11: 0, 12: 0, 13: -1, 14: -1, 15: 0, 16: 0, 17: 0}, ENERGY: [8133.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: 0, 4: 0, 5: 1, 6: 1, 7: 0, 8: -1, 9: 0, 10: -1, 11: 0, 12: -1, 13: -1, 14: -1, 15: 0, 16: 0, 17: 0}, ENERGY: [4867.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 0, 7: 1, 8: -1, 9: 1, 10: 0, 11: -1, 12: 0, 13: -1, 14: 0, 15: 0, 16: -1, 17: 1}, ENERGY: [3782.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 0, 3: -1, 4: 0, 5: 0, 6: 0, 7: 1, 8: 0, 9: -1, 10: 1, 11: 0, 12: 0, 13: -1, 14: -1, 15: 1, 16: 1, 17: 1}, ENERGY: [14170.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: 0, 4: -1, 5: 0, 6: 1, 7: -1, 8: -1, 9: 0, 10: 1, 11: -1, 12: 0, 13: -1, 14: -1, 15: 1, 16: -1, 17: 1}, ENERGY: [7875.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: 1, 3: -1, 4: 0, 5: 0, 6: -1, 7: 1, 8: -1, 9: 1, 10: 0, 11: -1, 12: -1, 13: -1, 14: -1, 15: 0, 16: -1, 17: -1}, ENERGY: [4655.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: 0, 2: -1, 3: -1, 4: -1, 5: -1, 6: 0, 7: 0, 8: -1, 9: 0, 10: 1, 11: 1, 12: -1, 13: -1, 14: 0, 15: 1, 16: 0, 17: 0}, ENERGY: [10549.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: -1, 4: 1, 5: 0, 6: 0, 7: 1, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: -1, 14: 0, 15: 1, 16: 1, 17: 1}, ENERGY: [8401.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: -1, 2: -1, 3: -1, 4: 0, 5: 1, 6: 1, 7: 0, 8: -1, 9: 1, 10: 0, 11: 1, 12: 1, 13: 0, 14: -1, 15: -1, 16: 0, 17: -1}, ENERGY: [10396.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: -1, 3: -1, 4: 0, 5: 0, 6: 1, 7: 1, 8: 0, 9: 0, 10: -1, 11: -1, 12: -1, 13: -1, 14: 1, 15: -1, 16: 0, 17: 0}, ENERGY: [5839.0], OCCURENCES: 1
SAMPLE: {0: 1, 1: -1, 2: -1, 3: -1, 4: -1, 5: 1, 6: 1, 7: 0, 8: -1, 9: 0, 10: 1, 11: 1, 12: -1, 13: -1, 14: 0, 15: 0, 16: -1, 17: 1}, ENERGY: [6938.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: -1, 3: 1, 4: 1, 5: 0, 6: 0, 7: -1, 8: -1, 9: 0, 10: 0, 11: -1, 12: 0, 13: 0, 14: 0, 15: -1, 16: 0, 17: -1}, ENERGY: [2683.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: 0, 2: 0, 3: -1, 4: 1, 5: 0, 6: -1, 7: 1, 8: 0, 9: 0, 10: -1, 11: -1, 12: 0, 13: -1, 14: 0, 15: 0, 16: 0, 17: 1}, ENERGY: [11629.0], OCCURENCES: 1
SAMPLE: {0: 0, 1: 0, 2: -1, 3: -1, 4: 0, 5: 1, 6: 1, 7: 1, 8: -1, 9: 0, 10: 1, 11: 0, 12: 0, 13: 0, 14: -1, 15: 0, 16: -1, 17: 0}, ENERGY: [5315.0], OCCURENCES: 1
SAMPLE: {0: -1, 1: -1, 2: 0, 3: -1, 4: 0, 5: 1, 6: -1, 7: 0, 8: -1, 9: 1, 10: 1, 11: 1, 12: 1, 13: -1, 14: 0, 15: 1, 16: 0, 17: 0}, ENERGY: [13610.0], OCCURENCES: 1
